id,action_level,source_name,published_at,collected_at,page_type,title,relevance_reason,deadline_text,url
206,background,ZOL.ru - зерновые новости,2026-05-14T00:00:00+00:00,2026-05-14T07:12:46.326629+00:00,news_background,"9,3 млн тонн пшеницы осталось в Казахстане к началу мая","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/n/4145d
207,background,ZOL.ru - зерновые новости,2026-05-14T00:00:00+00:00,2026-05-14T07:12:46.909616+00:00,news_background,"РФ в 1-м квартале экспортировала рекордные 60,5 тыс. т чечевицы","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/n/4145a
208,background,ZOL.ru - зерновые новости,2026-05-14T00:00:00+00:00,2026-05-14T07:12:47.474021+00:00,news_background,Темпы посевных работ в Забайкалье превышают уровень 2025 года,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/n/41458
209,background,ZOL.ru - зерновые новости,2026-05-14T00:00:00+00:00,2026-05-14T07:12:48.051806+00:00,news_background,Сводка с полей Оренбуржья,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/n/41457
210,background,ZOL.ru - зерновые новости,2026-05-14T00:00:00+00:00,2026-05-14T07:12:48.603595+00:00,news_background,Яровой сев в Липецкой области достиг экватора,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/n/41454
89,background,Regulation.gov.ru,2026-05-13T18:59:28+00:00,2026-05-14T07:08:05.364151+00:00,new_rule,О внесении изменений в постановление Правительства Российской Федерации от 29 декабря 2011 г. № 1178,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 20.05.2026,https://regulation.gov.ru/projects/167888
79,background,Regulation.gov.ru,2026-05-13T16:27:07+00:00,2026-05-14T07:08:05.173566+00:00,new_rule,О внесении изменений в постановление Правительства Российской Федерации от 12 марта 2022 г. № 353,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 03.06.2026,https://regulation.gov.ru/projects/167901
72,background,Regulation.gov.ru,2026-05-13T15:45:52+00:00,2026-05-14T07:08:05.032807+00:00,unknown,О внесении изменений в пункт 6 постановления Правительства Российской Федерации от 21 августа 2004 г. № 429,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://regulation.gov.ru/projects/167908
73,background,Regulation.gov.ru,2026-05-13T15:40:19+00:00,2026-05-14T07:08:05.053150+00:00,unknown,Решение о порядке предоставления субсидии № 22-64470-00598-Р (версия 2),"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 22.05.2026,https://regulation.gov.ru/projects/167907
74,background,Regulation.gov.ru,2026-05-13T15:35:08+00:00,2026-05-14T07:08:05.073417+00:00,new_rule,Приказ Федерального агентства воздушного транспорта «Об утверждении Административного регламента Федерального агентства воздушного транспорта по предоставлению государственной услуги «Утверждение программ обеспечения транспортной безопасности эксплуатанта (транспортных средств)»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167906
75,background,Regulation.gov.ru,2026-05-13T15:34:07+00:00,2026-05-14T07:08:05.093836+00:00,unknown,Решение о порядке предоставления субсидии № 22-60790-00496-Р (версия 2),"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 22.05.2026,https://regulation.gov.ru/projects/167905
77,background,Regulation.gov.ru,2026-05-13T15:27:53+00:00,2026-05-14T07:08:05.136763+00:00,unknown,Решение о порядке предоставления субсидии № 25-60805-02142-Р версия 2,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 22.05.2026,https://regulation.gov.ru/projects/167903
76,background,Regulation.gov.ru,2026-05-13T15:24:06+00:00,2026-05-14T07:08:05.114401+00:00,unknown,"Об утверждении Порядка осуществления уголовно-исполнительными инспекциями контроля за поведением лиц (за исключением военнослужащих), освобожденных условно-досрочно от отбывания наказания","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167904
78,background,Regulation.gov.ru,2026-05-13T15:06:36+00:00,2026-05-14T07:08:05.155717+00:00,unknown,О признании не подлежащими применению отдельных нормативных правовых актов Федеральной комиссии по рынку ценных бумаг и Федеральной службы по финансовым рынкам,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://regulation.gov.ru/projects/167902
80,background,Regulation.gov.ru,2026-05-13T15:04:45+00:00,2026-05-14T07:08:05.191428+00:00,new_rule,"О внесении изменений в приказ Федерального фонда обязательного медицинского страхования от 19 августа 2025 г. № 140н «Об утверждении порядка осуществления мониторинга деятельности страховых медицинских организаций, в том числе порядка и сроков предоставления субъектами обязательного медицинского страхования и участниками обязательного медицинского страхования сведений, необходимых для проведения указанного мониторинга, и порядка расчета показателей оценки деятельности страховых медицинских организаций»","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167900
81,background,Regulation.gov.ru,2026-05-13T13:44:38+00:00,2026-05-14T07:08:05.210642+00:00,unknown,Об утверждении Административного регламента Федеральной службы по надзору в сфере природопользования по предоставлению государственной услуги «Включение гражданина в перечень общественных инспекторов в области обращения с животными»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167899
82,background,Regulation.gov.ru,2026-05-13T13:06:23+00:00,2026-05-14T07:08:05.230228+00:00,new_rule,О внесении изменений в приказ Главного управления специальных программ Президента Российской Федерации от 22 сентября 2023 г. № 140 «Об организации работы с персональными данными в Главном управлении специальных программ Президента Российской Федерации»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167898
83,background,Regulation.gov.ru,2026-05-13T13:06:16+00:00,2026-05-14T07:08:05.248167+00:00,new_rule,Об утверждении положения о спортивных судьях,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026 Проблема: Положение о спортив,https://regulation.gov.ru/projects/167897
85,background,Regulation.gov.ru,2026-05-13T12:08:51+00:00,2026-05-14T07:08:05.284164+00:00,unknown,"Об особенностях применения отдельных положений актов Правительства Российской Федерации, касающихся расширенного казначейского сопровождения средств по государственным контрактам, контрактам (договорам)","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167895
86,background,Regulation.gov.ru,2026-05-13T11:15:36+00:00,2026-05-14T07:08:05.303058+00:00,unknown,"Об утверждении требований к содержанию предложения фонда о перечне земельных участков и иных объектов недвижимого имущества, подлежащих передаче фондом в собственность организации с участием государства","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167892
87,background,Regulation.gov.ru,2026-05-13T11:12:37+00:00,2026-05-14T07:08:05.321803+00:00,unknown,"Об утверждении Порядка представления сведений о доходах, расходах, об имуществе и обязательствах имущественного характера в центральном аппарате Федерального медико-биологического агентства и его территориальных органах","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",Конец обсуждения: 28.05.2026,https://regulation.gov.ru/projects/167890
88,background,Regulation.gov.ru,2026-05-13T11:00:00+00:00,2026-05-14T07:08:05.341701+00:00,unknown,О внесении изменений в Указание Банка России от 14 апреля 2025 года № 7044-У,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://regulation.gov.ru/projects/167889
10,background,Минсельхоз России - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:03.219471+00:00,news_background,В России увеличилось производство тепличных овощей,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/v-rossii-uvelichilos-proizvodstvo-teplichnykh-ovoshchey/
50,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:40.387965+00:00,unknown,"Марат Хуснуллин: Всероссийское голосование за объекты благоустройства на сегодня собрало свыше 9,5 миллиона участников","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58720/
51,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:41.961929+00:00,unknown,Дмитрий Патрушев выступил на пленарном заседании отчётно-программного форума партии «Единая Россия» «Есть результат!» в Омской области,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58716/
52,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:43.488014+00:00,unknown,Михаил Мишустин провёл телефонный разговор с Премьер-министром Белоруссии Александром Турчиным,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58717/
53,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:43.774025+00:00,news_background,Денис Мантуров вручил премии Правительства в области качества,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58715/
54,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:45.234962+00:00,unknown,Татьяна Голикова: Открыта регистрация для городов – участников Всероссийского конкурса «Семейная столица России»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58714/
55,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:46.609032+00:00,unknown,Дмитрий Чернышенко: Стартовал отборочный этап национального чемпионата «Абилимпикс»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58713/
56,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:48.019946+00:00,unknown,Дмитрий Чернышенко поздравил телеканал «Россия 1» с 35-летием,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58712/
57,background,Правительство РФ - новости,2026-05-13T00:00:00+00:00,2026-05-14T07:07:49.634022+00:00,unknown,"Встреча Михаила Мишустина с руководителем Федеральной службы по надзору в сфере образования и науки Анзором Музаевым Обсуждались вопросы проведения ЕГЭ и ОГЭ в текущем учебном году, в том числе введение пробного экзамена, продление сроков в новых и приграничных регионах, возможность льготного зачисления в колледжи, а также переход на отечественное ПО при проведении экзамена.","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58711/
91,background,Минсельхоз Краснодарского края - субсидирование и финансирование,2026-05-13T00:00:00+00:00,2026-05-14T07:08:18.744881+00:00,registry,"№186 от 13.05.2026 ""О внесении изменения в приказ министерства сельского хозяйства и перерабатывающей промышленности Краснодарского края от 10 апреля 2014 г. № 60 «О проведении смотра-конкурса племенных лошадей»","Страница распознана как справочная, категорийная или архивная, поэтому не может быть повышена выше watchlist даже при наличии слов про субсидии, отборы или постановления.",,https://npa.krasnodar.ru/rest/files/1233839
112,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.232152+00:00,new_rule,"Постановление Правительства Ставропольского края от 12.05.2026 № 245-п ""О внесении изменения в подпункт 9.3 Положения об управлении Ставропольского края - государственной жилищной инспекции, утвержденного постановлением Правительства Ставропольского края от 24 декабря 2019 г. № 607-п""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130006
113,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.281112+00:00,new_rule,"Постановление Правительства Ставропольского края от 12.05.2026 № 244-п ""О внесении изменений в постановление Правительства Ставропольского края от 26 февраля 2007 г. № 26-п ""О компенсации части платы, взимаемой с родителей (законных представителей) за присмотр и уход за детьми, осваивающими образовательные программы дошкольного образования в образовательных организациях, находящихся на территории Ставропольского края""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130007
114,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.316235+00:00,new_rule,"Постановление Правительства Ставропольского края от 12.05.2026 № 241-п ""О внесении изменения в распределение в 2026 году субсидий из бюджета Ставропольского края бюджетам муниципальных образований Ставропольского края на реализацию мероприятий по благоустройству сельских территорий Ставропольского края, утвержденное постановлением Правительства Ставропольского края от 23 января 2026 г. № 27-п""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130005
115,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.339202+00:00,new_rule,"Постановление Правительства Ставропольского края от 12.05.2026 № 240-п ""О внесении изменений в Положение о региональном государственном контроле (надзоре) в сфере перевозок пассажиров и багажа легковым такси, утвержденное постановлением Правительства Ставропольского края от 25 октября 2021 г. № 534-п""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130001
116,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.359476+00:00,new_rule,"Постановление Правительства Ставропольского края от 12.05.2026 № 239-п ""О внесении изменений в краевую программу ""Развитие (модернизация) общественного транспорта в Ставропольском крае"", утвержденную постановлением Правительства Ставропольского края от 30 сентября 2025 г. № 529-п""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130002
117,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.380970+00:00,new_rule,"Постановление Правительства Ставропольского края от 12.05.2026 № 238-п ""О внесении изменения в Порядок предоставления за счет средств бюджета Ставропольского края субсидий на компенсацию части потерь в доходах организаций железнодорожного транспорта, возникающих в результате государственного регулирования тарифов на услуги по использованию железнодорожного транспорта общего пользования, оказываемые при осуществлении перевозок пассажиров в пригородном сообщении на территории Ставропольского края, утвержденный постановлением Правительства Ставропольского края от 22 апреля 2019 г. № 186-п""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130003
122,background,Официальные акты Ставропольского края (НПА),2026-05-13T00:00:00+00:00,2026-05-14T07:09:36.481424+00:00,new_rule,"Постановление Губернатора Ставропольского края от 12.05.2026 № 264 ""О внесении изменений в Положение об управлении по обеспечению деятельности мировых судей Ставропольского края, утвержденное постановлением Губернатора Ставропольского края от 3 октября 2001 г. № 569""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605130004
193,background,ZOL.ru - зерновые новости,2026-05-13T00:00:00+00:00,2026-05-14T07:12:38.920598+00:00,unknown,Результаты состоявшихся торгов на НТБ 2026-05-13,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/n/4146f
11,background,Минсельхоз России - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:03.242672+00:00,selection_announcement,Стартовал прием заявок на участие в АгроСмене-2026,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/startoval-priem-zayavok-na-uchastie-v-agrosmene-2026/
12,background,Минсельхоз России - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:03.264125+00:00,news_background,"Объём реализации молока в сельхозорганизациях вырос на 2,6%","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/obyem-realizatsii-moloka-v-selkhozorganizatsiyakh-vyros-na-2-6-117720/
30,background,Правительство РФ - документы,2026-05-12T00:00:00+00:00,2026-05-14T07:07:06.154684+00:00,new_rule,Правительство продлило возможность предоставления госгарантий по кредитам на поддержку производственной деятельности предприятий в 2026 году Постановление от 8 мая 2026 года №530,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58684/
58,background,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:51.557085+00:00,news_background,Денис Мантуров провёл 14-е заседание Российско-Индонезийской совместной комиссии по торгово-экономическому и техническому сотрудничеству,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58707/
61,background,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:54.865144+00:00,unknown,Марат Хуснуллин: Финансирование на реализацию нового этапа расселения аварийного жилья с начала года одобрено для 22 регионов,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58704/
62,background,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:55.156469+00:00,unknown,"Михаил Мишустин провёл стратегическую сессию о развитии образовательных организаций, обеспечивающих подготовку инженерных кадров и научных разработок для технологического лидерства М.Мишустин: «Для качественного выполнения задач по достижению технологического лидерства надо кардинально сокращать разрыв между содержанием инженерного образования и запросами отраслей. Прежде всего – за счёт интенсивной практической подготовки на предприятиях».","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58702/
63,background,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:57.142194+00:00,unknown,Виталий Савельев провёл совещание по реализации проекта строительства высокоскоростной магистрали Москва – Санкт-Петербург,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58703/
64,background,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:57.411317+00:00,new_rule,Правительство продлило возможность предоставления госгарантий по кредитам на поддержку производственной деятельности предприятий в 2026 году Постановление от 8 мая 2026 года №530,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58684/
65,background,Правительство РФ - новости,2026-05-12T00:00:00+00:00,2026-05-14T07:07:57.753805+00:00,unknown,"Интервью Александра Новака газете «Ведомости» Александр Новак: У нас большой запас прочности, экономика адаптируется к новым вызовам.","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58701/
118,background,Официальные акты Ставропольского края (НПА),2026-05-12T00:00:00+00:00,2026-05-14T07:09:36.401409+00:00,new_rule,"Постановление Правительства Ставропольского края от 08.05.2026 № 237-п ""Об оказании мер социальной поддержки соотечественникам из числа репатриантов, принимающим участие в Государственной программе по оказанию содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605120010
119,background,Официальные акты Ставропольского края (НПА),2026-05-12T00:00:00+00:00,2026-05-14T07:09:36.422951+00:00,new_rule,"Постановление Правительства Ставропольского края от 08.05.2026 № 236-п ""О внесении изменений в Положение о региональном государственном контроле (надзоре) в области розничной продажи алкогольной и спиртосодержащей продукции, утвержденное постановлением Правительства Ставропольского края от 29 декабря 2021 г. № 704-п""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605120007
120,background,Официальные акты Ставропольского края (НПА),2026-05-12T00:00:00+00:00,2026-05-14T07:09:36.443229+00:00,new_rule,"Постановление Правительства Ставропольского края от 08.05.2026 № 235-п ""Об утверждении Порядка заключения, мониторинга хода реализации, изменения, а также расторжения соглашения о взаимодействии (сотрудничестве) при реализации инвестиционного проекта""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605120005
121,background,Официальные акты Ставропольского края (НПА),2026-05-12T00:00:00+00:00,2026-05-14T07:09:36.462257+00:00,new_rule,"Постановление Правительства Ставропольского края от 08.05.2026 № 234-п ""О внесении изменений в постановление Правительства Ставропольского края от 29 июля 2024 г. № 421-п ""О мерах по реализации Закона Ставропольского края ""О некоторых вопросах в области виноградарства и виноделия в Ставропольском крае""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605120006
31,background,Правительство РФ - документы,2026-05-11T00:00:00+00:00,2026-05-14T07:07:07.994611+00:00,new_rule,Правительство учредило национальную премию в области народных художественных промыслов Постановление от 10 мая 2026 года №546,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58698/
66,background,Правительство РФ - новости,2026-05-11T00:00:00+00:00,2026-05-14T07:07:59.136429+00:00,unknown,Дмитрий Чернышенко: Опубликована деловая программа Международного туристического форума «Путешествуй!»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58700/
67,background,Правительство РФ - новости,2026-05-11T00:00:00+00:00,2026-05-14T07:08:00.501359+00:00,new_rule,Правительство учредило национальную премию в области народных художественных промыслов Постановление от 10 мая 2026 года №546,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58698/
68,background,Правительство РФ - новости,2026-05-11T00:00:00+00:00,2026-05-14T07:08:01.857701+00:00,unknown,Дмитрий Чернышенко и Сергей Кравцов поздравили победителей и призёров Всероссийской олимпиады школьников 2025/26 учебного года,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58699/
13,background,Минсельхоз России - новости,2026-05-09T00:00:00+00:00,2026-05-14T07:07:03.283725+00:00,news_background,Поздравление Оксаны Лут с Днем Победы,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/pozdravlenie-oksany-lut-s-dnem-pobedy/
69,background,Правительство РФ - новости,2026-05-09T00:00:00+00:00,2026-05-14T07:08:03.723300+00:00,news_background,Юрий Трутнев поздравил россиян с Днём Великой Победы,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/news/58697/
14,background,Минсельхоз России - новости,2026-05-08T00:00:00+00:00,2026-05-14T07:07:03.304049+00:00,news_background,Оксана Лут и Алексей Гордеев ознакомились с развитием АПК Воронежской области,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/oksana-lut-i-aleksey-gordeev-oznakomilis-s-razvitiem-apk-voronezhskoy-oblasti/
32,background,Правительство РФ - документы,2026-05-08T00:00:00+00:00,2026-05-14T07:07:09.486668+00:00,new_rule,Правительство расширило границы территории опережающего развития «Хабаровск» Постановления от 7 мая 2026 года №522 и от 8 мая 2026 года №528,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58678/
33,background,Правительство РФ - документы,2026-05-07T00:00:00+00:00,2026-05-14T07:07:10.874591+00:00,new_rule,Правительство направит опережающее финансирование на реконструкцию моста в Калининградской области Распоряжение от 6 мая 2026 года №1059-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58669/
125,background,Официальные акты Ставропольского края (НПА),2026-05-07T00:00:00+00:00,2026-05-14T07:09:36.542421+00:00,new_rule,"Постановление Губернатора Ставропольского края от 06.05.2026 № 257 ""О внесении изменений в Положение о порядке представления сведений о доходах, расходах, об имуществе и обязательствах имущественного характера отдельными категориями лиц, претендующих на замещение должностей и замещающих должности, осуществление полномочий по которым влечет за собой обязанность представлять указанные сведения, утвержденное постановлением Губернатора Ставропольского края от 07 августа 2007 г. № 520""","Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://publication.pravo.gov.ru/Document/View/2600202605070003
177,background,ZOL.ru - зерновые новости,2026-05-07T00:00:00+00:00,2026-05-14T07:12:26.913899+00:00,news_background,Новости зерновых Новости масличных Новости компаний ТОП 20 Уважаемые коллеги! В этом разделе представлены 20 самых популярных новостей рынка зерна по числу прочтений пользовател...,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://www.zol.ru/news/top/
15,background,Минсельхоз России - новости,2026-05-06T00:00:00+00:00,2026-05-14T07:07:03.320895+00:00,news_background,Минсельхоз России поздравил ветеранов АПК в преддверии Дня Победы,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/minselkhoz-rossii-pozdravil-veteranov-apk-v-preddverii-dnya-pobedy/
34,background,Правительство РФ - документы,2026-05-06T00:00:00+00:00,2026-05-14T07:07:12.247720+00:00,new_rule,Правительство расширило условия оказания господдержки для реализации промышленных проектов на приоритетных территориях Постановление от 29 апреля 2026 года №493,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58661/
35,background,Правительство РФ - документы,2026-05-06T00:00:00+00:00,2026-05-14T07:07:13.686570+00:00,new_rule,Правительство утвердило Концепцию развития перевозок пассажиров железнодорожным транспортом общего пользования в пригородном сообщении до 2035 года Распоряжение от 28 апреля 2026 года №985-р,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,http://government.ru/docs/58660/
16,background,Минсельхоз России - новости,2026-05-05T00:00:00+00:00,2026-05-14T07:07:03.337967+00:00,selection_announcement,Минсельхоз России открыл прием заявок на Национальную премию «МедиаПоле»,"Документ содержит общий отраслевой контекст, но без признаков мер поддержки, сроков, отборов или регуляторного действия.",,https://mcx.gov.ru/press-service/news/minselkhoz-rossii-otkryl-priem-zayavok-na-natsionalnuyu-premiyu-mediapole/
95,background,Минсельхоз Краснодарского края - субсидирование и финансирование,2026-05-05T00:00:00+00:00,2026-05-14T07:08:43.278415+00:00,results_protocol,"№172 от 05.05.2026 ""О внесении изменений в приказ министерства сельского хозяйства и перерабатывающей промышленности Краснодарского края от 20 июля 2015 г. № 279 «Об утверждении перечня рыбоводных участков, расположенных во внутренних водах Российской Федерации, за исключением внутренних морских вод Российской Федерации, расположенных на территории Краснодарского края, а также во внутренних морских водах Российской Федерации и в территориальном море Российской Федерации, прилегающих к территории","Страница распознана как справочная, категорийная или архивная, поэтому не может быть повышена выше watchlist даже при наличии слов про субсидии, отборы или постановления.",,https://npa.krasnodar.ru/rest/files/1233733
